Operator Name,Operator ID,Operator Type,State,Total Main Miles,Main Mileage Average Age,Main Miles over 50 Years Old,Main Miles Built in Unknown Decade,Pre-1940,1940-49,1950-59,1960-69,1970-79,1980-89,1990-99,2000-09,2010-19,2020-29
"SUNSET GAS CO, TOWN OF",18740,Municipal Owned,LA,33.0,8.0,0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
"SUNRISE, CITY OF",18738,Municipal Owned,FL,194.0,10.0,0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,0.0
SUNRAY UTILITIES SYSTEM,18736,Municipal Owned,TX,22.0,26.0,0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
"SUNDOWN GAS SYSTEMS, CITY OF",18728,Municipal Owned,TX,19.0,36.0,0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0
"SUMMERVILLE GAS SYSTEM, CITY OF",18712,Municipal Owned,GA,257.22,11.0,0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,18.22,0.0
SUMITON GAS BOARD,18708,Municipal Owned,AL,49.1,47.0,31,0.0,0.0,0.0,0.0,31.0,0.0,15.0,2.0,1.1,0.0,0.0
"SULLIVAN GAS DEPT, CITY OF",18704,Municipal Owned,IL,52.45,55.0,37,0.0,0.0,0.0,26.5,9.1,10.0,2.3,2.1,2.25,0.2,0.0
"SUGAR HILL NATURAL GAS SYSTEM, CITY OF",18696,Municipal Owned,GA,193.29,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.67,121.0,29.2,1.42
SUBURBAN PROPANE,18684,Privately Owned,TX,3.5,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0
SUBURBAN PROPANE,18684,Privately Owned,CA,25.0,0.0,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUBURBAN NATURAL GAS COMPANY,18680,Privately Owned,OH,520.0,27.0,116,0.0,6.0,28.0,29.0,31.0,0.0,51.0,105.0,168.0,89.0,13.0
STURGIS NATURAL GAS SYSTEM,18676,Municipal Owned,KY,45.0,62.0,41,0.0,0.0,0.0,41.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
STROMSBURG GAS DEPARTMENT,18664,Municipal Owned,NE,13.879,33.0,1,0.0,0.0,0.0,0.0,0.0,6.946,2.0,1.5,1.5,1.933,0.0
"STONINGTON, VILLAGE OF",18656,Municipal Owned,IL,14.5,45.0,8,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,1.0,1.5,0.0
STOCKDALE NATURAL GAS SYSTEM,18652,Municipal Owned,TX,33.53,49.0,25,0.0,0.0,0.0,0.0,25.0,0.0,7.0,0.0,0.5,1.03,0.0
PURE UTILITIES LC,18649,Privately Owned,TX,58.33,33.0,0,0.0,0.0,0.0,0.0,0.0,0.0,47.67,6.816,2.53,1.25,0.064
"STINNETT GAS DEPT, CITY OF",18648,Municipal Owned,TX,29.11,23.0,0,18.5,0.0,0.0,0.0,0.0,0.0,2.5,3.0,4.5,0.74,0.0
STEVENSON UTILITIES BOARD,18644,Municipal Owned,AL,22.2,0.0,0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"STEPHEN, CITY OF",18636,Municipal Owned,MN,10.17,50.0,9,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.17,0.0
"STATESBORO GAS DEPT, CITY OF",18628,Municipal Owned,GA,151.73,37.0,67,0.0,0.0,0.0,45.23,22.0,3.0,1.9,18.9,47.88,12.11,0.71
STARR COUNTY GAS SYSTEM,18626,Municipal Owned,TX,71.658,40.0,7,0.0,0.0,0.0,0.0,0.0,53.0,10.0,1.0,4.0,3.658,0.0
"STARKE NATURAL GAS DEPT, CITY OF",18620,Municipal Owned,FL,31.0,54.0,27,1.0,0.0,0.0,4.5,22.5,1.0,0.5,0.5,0.0,0.0,1.0
STANDARD GAS CO,18600,Privately Owned,WV,14.0,49.0,10,0.0,0.0,2.0,3.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0
"STANBERRY GAS DEPT, CITY OF",18596,Municipal Owned,MO,18.75,50.0,16,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,1.0,0.5,0.25
"SPUR, CITY OF",18594,Municipal Owned,TX,58.0,50.0,44,0.0,0.0,0.0,0.0,44.0,0.0,12.0,2.0,0.0,0.0,0.0
SPRINGFIELD GAS SYSTEM,18591,Municipal Owned,TN,375.99,24.0,0,96.13,0.0,0.0,0.0,0.0,0.0,106.0,72.0,53.2,44.81,3.85
"SPRINGFIELD, CITY UTILITIES OF",18584,Municipal Owned,MO,1286.69,33.0,288,0.0,11.05,0.01,101.67,163.41,159.27,184.97,278.58,238.04,132.84,16.85
SPERRY UTILITY SERVICES AUTH,18578,Municipal Owned,OK,18.8,25.0,0,16.4,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0
"SPEARVILLE GAS SYSTEM, CITY OF",18572,Municipal Owned,KS,13.5,50.0,11,0.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.4
"SPARTA NATURAL GAS SYSTEM, CITY OF",18564,Municipal Owned,GA,41.9,-6.0,0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0
SOUTHWESTERN VIRGINIA GAS CO,18560,Privately Owned,VA,160.678,41.0,71,0.0,0.355,0.096,6.802,61.216,20.644,17.54,32.034,12.859,8.76,0.372
CITY OF ALPINE GAS DEPT,18544,Municipal Owned,TX,67.623,20.0,0,58.212,0.0,0.0,0.0,0.0,0.0,2.2,2.8,1.9,2.162,0.31
SOUTHWEST GAS CORP,18536,Investor Owned,NV,8744.447,22.0,295,16.258,0.0,0.0,62.006,164.938,458.382,987.547,2747.409,2934.243,1188.069,185.595
SOUTHWEST GAS CORP,18536,Privately Owned,CA,3201.562,24.0,225,96.279,0.0,0.005,118.792,69.366,248.859,472.841,603.193,1003.314,551.146,37.767
SOUTHWEST GAS CORP,18536,Investor Owned,AZ,20340.787,28.0,4045,233.642,44.444,422.048,1497.36,1579.136,829.537,2422.763,4258.278,5592.052,3060.349,401.178
"TEXAS GAS SERVICE COMPANY, A DIVISION OF ONE GAS, INC.",18532,Investor Owned,TX,10611.76,40.0,4227,0.0,145.53,564.16,1964.78,937.15,1316.23,1737.97,1226.3,1447.71,1243.88,28.05
SOUTHERN INDIANA GAS & ELECTRIC CO,18508,Investor Owned,IN,3104.387,34.0,641,112.061,55.428,6.271,171.129,433.658,160.184,672.778,836.822,325.754,312.905,17.4
SOUTHERN CONNECTICUT GAS CO,18496,Investor Owned,CT,2484.832,47.0,575,0.0,561.975,19.089,146.45,358.877,212.695,298.071,283.609,236.957,331.265,35.914
SOUTHERN CALIFORNIA GAS CO,18484,Investor Owned,CA,51424.0,45.0,21845,0.0,2662.0,2847.0,8074.0,7040.0,6915.0,9475.0,5456.0,6283.0,2569.0,103.0
SOUTHERN CALIFORNIA EDISON CO,18480,Investor Owned,CA,9.46,50.0,7,0.0,0.0,0.0,0.0,7.76,0.51,0.21,0.0,0.81,0.17,0.0
SEMCO ENERGY GAS COMPANY,18472,Investor Owned,MI,6391.4,31.0,1490,74.1,44.6,7.4,184.0,1215.0,510.0,827.3,1666.4,774.0,952.2,136.7
SOUTHEAST INDIANA NATURAL GAS CO,18464,Privately Owned,IN,88.0,39.0,41,0.0,0.0,0.0,0.0,40.0,8.0,7.0,15.0,12.0,6.0,0.0
SOUTHEAST GAS,18456,Municipal Owned,AL,1694.16,38.0,713,0.0,0.0,0.0,556.75,144.0,85.0,106.0,289.0,273.0,240.41,0.0
SOUTH JERSEY GAS CO,18440,Investor Owned,NJ,6771.095,24.0,886,0.578,83.461,3.115,180.796,614.172,568.495,870.5,906.998,1073.518,2373.788,95.676
"SOUTH FULTON GAS DEPT, CITY OF",18432,Municipal Owned,TN,38.3,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14.0,4.3,0.0,0.0
SOUTH COAST GAS CO INC,18416,Investor Owned,LA,677.05,48.0,470,0.0,0.0,100.0,122.0,133.0,104.0,72.0,67.0,39.33,37.24,2.48
"DOMINION ENERGY SOUTH CAROLINA, INC.",18408,Investor Owned,SC,10066.0,29.0,1945,16.0,0.0,0.0,374.0,1429.0,952.0,1728.0,1557.0,2181.0,1750.0,79.0
Rock Energy Cooperative,18400,Cooperative,IL,181.681,27.0,21,0.0,0.0,0.0,10.507,8.964,16.409,19.596,66.328,32.74,25.466,1.652
SOMERVILLE LIGHT GAS & WATER,18392,Municipal Owned,TN,257.2,26.0,25,0.0,0.0,0.0,21.0,4.0,4.0,11.0,128.0,70.0,7.2,12.5
SOMERSET GAS SERVICE,18388,Municipal Owned,KY,158.89,4.0,0,153.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28,1.66
SOCORRO NATURAL GAS CO,18380,Municipal Owned,NM,85.0,20.0,0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,3.0,0.0
"SOCIAL CIRCLE GAS DEPT, CITY OF",18376,Municipal Owned,GA,63.82,4.0,0,49.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,7.82,5.3
SWICKARD GAS CO,18369,Privately Owned,OH,17.0,38.0,2,9.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0
"SMYRNA NATURAL GAS SYSTEM, TOWN OF",18368,Municipal Owned,TN,292.89,21.0,8,25.13,0.0,0.0,5.0,3.0,6.0,24.0,75.0,123.0,25.24,6.52
SLICK PUBLIC WORKS AUTH,18360,Municipal Owned,OK,12.0,0.0,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"SLAUGHTER MUNICIPAL GAS SYSTEM, TOWN OF",18352,Municipal Owned,LA,27.0,49.0,21,0.0,0.0,7.0,1.0,5.0,7.0,2.0,1.0,2.0,2.0,0.0
SIOUX CENTER MUNICIPAL GAS UTILITY,18336,Municipal Owned,IA,79.396,29.0,17,0.0,0.0,0.0,9.803,6.0,8.0,8.736,9.0,21.634,14.0,2.0
"SIMS MUNICIPAL GAS SYSTEM, VILLAGE OF",18332,Municipal Owned,IL,9.0,52.0,8,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0
"SIMMESPORT NATURAL GAS SYSTEM, TOWN OF",18328,Municipal Owned,LA,34.0,62.0,42,0.0,0.0,21.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0
NV Energy,18308,Investor Owned,NV,3.713,34.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.334,0.11,0.234,0.035,0.0
NV Energy,18308,Investor Owned,NV,1907.866,28.0,271,2.276,0.0,0.0,5.899,227.078,254.881,229.858,460.246,509.296,194.344,23.989
SICILY ISLAND GAS CO,18304,Municipal Owned,LA,17.0,26.0,0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0
"SHELLMAN GAS DEPT, TOWN OF",18288,Municipal Owned,GA,11.0,56.0,11,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
SHELDON GAS CO,18272,Privately Owned,OH,44.0,31.0,2,21.0,0.0,0.0,0.0,2.0,5.0,0.0,14.0,0.0,2.0,0.0
"SHELBY GAS DEPT, CITY OF",18264,Municipal Owned,NC,508.301,34.0,114,0.0,0.0,0.0,85.712,28.39,0.313,108.691,204.779,49.484,30.278,0.654
SHELBY GAS ASSOCIATION,18260,Cooperative,MT,52.75,38.0,8,27.35,0.0,0.0,1.0,7.0,5.75,5.0,1.0,2.0,3.65,0.0
"SHELBINA GAS DEPT, CITY OF",18256,Municipal Owned,MO,74.0,52.0,66,0.0,0.0,0.0,0.0,66.0,0.0,0.0,7.0,0.0,1.0,0.0
SHEFFIELD GAS DEPARTMENT,18252,Municipal Owned,AL,101.0,28.0,1,0.0,0.0,0.0,0.0,1.0,1.0,35.0,49.0,13.0,2.0,0.0
SHEEHAN GAS CO INC,18249,Privately Owned,MN,50.0,27.0,4,0.0,0.0,0.0,0.0,4.0,2.0,11.0,20.0,8.0,5.0,0.0
SHAWNEETOWN MUNICIPAL GAS SYSTEM,18248,Municipal Owned,IL,17.0,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
"SHARON GAS DEPT, CITY OF",18228,Municipal Owned,KS,5.0,36.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
SHANNON MUNICIPLE GAS SYSTEM,18224,Municipal Owned,MS,34.0,44.0,15,0.0,0.0,0.0,15.0,0.0,0.0,10.0,2.0,7.0,0.0,0.0
SEVIER COUNTY UTIL DIST,18192,Municipal Owned,TN,707.0,21.0,45,0.0,0.0,0.0,0.0,45.0,3.0,46.0,258.0,226.0,120.0,9.0
SENATOBIA MUNICIPAL GAS SYSTEM,18178,Municipal Owned,MS,71.0,27.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,15.0,1.0,1.0
SELMER NATURAL GAS SYSTEM,18176,Municipal Owned,TN,119.3,40.0,51,0.0,0.0,0.0,25.0,26.0,6.0,26.0,16.0,2.0,18.3,0.0
SEILING PUBLIC WORKS AUTH,18172,Municipal Owned,OK,24.0,50.0,21,0.0,0.0,0.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,2.0
"SEALY GAS DEPT, CITY OF",18160,Municipal Owned,TX,49.49,31.0,7,0.0,0.0,0.07,1.2,4.0,16.5,7.0,3.0,7.92,9.67,0.32
SCOTTSVILLE GAS CO,18144,Municipal Owned,KY,35.0,36.0,4,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,8.0,0.0
SCOTTSBORO WATER SEWER & GAS BOARD,18140,Municipal Owned,AL,188.0,30.0,47,0.0,0.0,0.0,0.0,46.5,4.0,3.0,65.0,64.5,5.0,0.0
"SCOTT MUNICIPAL SYSTEM, TOWN OF",18136,Municipal Owned,LA,14.42,35.0,0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,1.0,1.42,0.0
"SAWYER GAS DEPT, CITY OF",18132,Municipal Owned,KS,3.057,55.0,3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.057,0.0
SAVANNAH PUBLIC UTILITY DEPT,18124,Municipal Owned,TN,286.0,35.0,74,0.0,0.0,0.0,40.0,29.0,36.0,11.0,122.0,39.0,7.0,2.0
SAN JUAN GAS ACQUISITION CORPORATION,18116,Privately Owned,PR,34.85,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.85,0.0
SAN DIEGO GAS & ELECTRIC CO,18112,Investor Owned,CA,8236.0,41.0,3005,0.0,182.0,272.0,1148.0,1101.0,1414.0,1537.0,1038.0,1009.0,507.0,28.0
SANBORN MUNICIPAL GAS DISTRICT,18108,Municipal Owned,IA,21.0,51.0,15,1.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0
CPS ENERGY,18104,Municipal Owned,TX,5786.81,36.0,2031,0.0,45.06,171.98,623.78,940.08,822.36,688.15,754.55,898.47,763.08,79.29
"SALEM, CITY OF",18088,Municipal Owned,IL,77.898,31.0,10,0.0,0.0,0.0,9.149,1.825,0.0,26.396,24.0,5.0,10.445,1.083
ST LAWRENCE GAS CO INC,18084,Privately Owned,NY,384.65,30.0,126,0.0,0.0,0.0,0.0,123.0,20.0,19.0,78.0,27.0,113.3,4.33
"ST JOSEPH GAS DEPT, TOWN OF",18068,Municipal Owned,LA,11.0,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
ST JAMES PARISH UTILITIES,18056,Municipal Owned,LA,120.0,48.0,51,0.0,0.0,0.0,0.0,40.0,75.0,0.0,0.0,4.0,1.0,0.0
"ST FRANCISVILLE, TOWN OF",18052,Municipal Owned,LA,46.4,42.0,29,0.0,0.0,0.0,3.0,26.0,1.0,2.0,1.0,9.0,4.0,0.4
ST CROIX VALLEY NATURAL GAS CO INC,18048,Privately Owned,WI,236.968,25.0,43,0.0,0.0,0.0,0.0,41.487,14.004,13.262,45.258,76.946,40.765,5.246
ST AMANT GAS CO INC,18032,Privately Owned,LA,73.25,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.5,0.75
"SAFFORD UTILITIES DIV, CITY OF",18028,Municipal Owned,AZ,70.8,36.0,3,7.14,7.0,0.0,2.0,1.0,5.19,14.0,23.0,8.53,2.32,0.62
SACO MUNICIPAL GAS SERVICE,18024,Municipal Owned,MT,3.0,19.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.65,0.1,0.0
SAC CITY MUNICIPAL GAS UTIL,18020,Municipal Owned,IA,44.0,55.0,43,0.0,0.0,0.0,0.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0
SABULA MUNICIPAL GAS,18016,Municipal Owned,IA,4.0,56.0,4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
"SABINAL, CITY OF",18004,Municipal Owned,TX,25.0,56.0,25,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
RUSSELVILLE GAS BOARD,17750,Municipal Owned,AL,313.054,29.0,11,0.0,0.0,0.0,0.0,0.0,78.0,65.0,91.0,59.0,19.784,0.27
"ROZEL MUNICIPAL GAS SYSTEM, CITY OF",17730,Municipal Owned,KS,16.0,56.0,16,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
"ROYSTON GAS DEPT, CITY OF",17720,Municipal Owned,GA,154.13,36.0,61,21.9,0.0,0.0,0.0,59.99,10.0,9.62,9.97,16.0,26.46,0.19
ROSSVILLE MUNICIPAL GAS SYSTEM,17690,Municipal Owned,IL,9.0,54.0,5,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
"ROODHOUSE ILLINOIS, CITY OF",17670,Municipal Owned,IL,21.999,56.0,14,0.0,0.0,0.0,14.872,0.0,0.0,7.0,0.0,0.0,0.127,0.0
"ROMA GAS DEPT, CITY OF",17660,Municipal Owned,TX,31.5,49.0,24,0.0,0.0,0.0,0.0,24.5,0.0,0.0,7.0,0.0,0.0,0.0
ROLFE MUNICIPAL GAS SYSTEM,17640,Municipal Owned,IA,8.0,52.0,7,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0
"ROCKY MOUNT MUNICIPAL SYSTEM, CITY OF",17610,Municipal Owned,NC,554.1,25.0,71,1.0,0.0,0.0,2.9,65.3,24.4,69.7,138.9,131.0,117.3,4.4
ROCKWOOD NATURAL GAS SYSTEM,17600,Municipal Owned,TN,163.0,15.0,0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,4.0,0.0
"ROCKFORD GAS BOARD, TOWN OF",17590,Municipal Owned,AL,6.0,59.0,5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ROCK RAPIDS MUNC UTIL,17583,Municipal Owned,IA,33.007,48.0,20,0.0,0.0,0.0,20.55,0.0,0.0,0.84,6.11,1.518,2.957,1.06
ROCHESTER GAS & ELECTRIC CORP,17570,Investor Owned,NY,4914.11,37.0,1729,2.27,10.2,9.88,518.53,1103.58,581.23,691.17,759.25,640.87,567.5,29.64
"ROBSTOWN GAS SYSTEM, CITY OF",17560,Municipal Owned,TX,71.9,5.0,0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,0.05
"ROBERTSDALE GAS SYSTEM, CITY OF",17556,Municipal Owned,AL,13.422,75.0,26,0.0,0.0,13.27,0.0,0.0,0.0,0.0,0.0,0.0,0.152,0.0
ROANOKE UTILITIES BOARD,17550,Municipal Owned,AL,57.0,36.0,2,0.0,0.0,0.0,2.0,0.0,0.0,54.0,0.0,0.0,0.0,1.0
ROANOKE GAS CO,17540,Investor Owned,VA,1096.949,32.0,269,0.0,0.0,0.0,79.685,174.751,102.222,169.274,206.988,180.586,164.124,18.03
ROACHDALE GAS DEPARTMENT,17520,Municipal Owned,IN,12.78,25.0,4,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,1.0,7.08,0.0
VILLAGE OF RIVERTON,17510,Municipal Owned,IL,28.698,41.0,12,0.0,0.0,0.0,12.89,0.0,0.0,3.0,7.0,2.0,3.136,0.672
RISING STAR CITY UTILITIES,17490,Municipal Owned,TX,25.0,42.0,3,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,3.0,0.0,0.0
RIPLEY GAS SYSTEM,17480,Municipal Owned,MS,304.8,16.0,0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,33.25,42.55,10.0
RIPLEY PUBLIC WORKS AUTH,17475,Municipal Owned,OK,6.0,42.0,0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
"RIPLEY GAS DEPT, TOWN OF",17470,Municipal Owned,TN,239.5,11.0,0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,18.5,1.0
HERMAN RIEMER GAS CO,17405,Privately Owned,PA,37.27,19.0,0,10.53,0.0,0.0,0.0,0.0,1.25,3.01,9.25,5.14,7.6,0.49
"RIDGETOP NATURAL GAS DEPT, CITY OF",17400,Municipal Owned,TN,17.9,36.0,1,0.0,0.0,0.0,0.0,0.0,7.5,6.0,2.0,2.0,0.4,0.0
RICHMOND NATURAL GAS & SEWAGE WKS,17390,Municipal Owned,KY,94.0,37.0,29,0.0,0.0,0.0,17.0,12.0,6.0,15.0,27.0,14.0,2.0,1.0
"RICHMOND, CITY OF",17360,Municipal Owned,VA,1945.233,25.0,265,58.02,0.23,21.74,96.96,113.87,77.81,174.74,494.0,538.4,348.57,20.88
"RICHLAND GAS DEPT, CITY OF",17350,Municipal Owned,GA,10.724,64.0,10,0.0,0.0,0.0,10.494,0.0,0.0,0.0,0.0,0.028,0.19,0.0
RESERVE GAS CO INC,17240,Privately Owned,NY,47.33,20.0,0,6.0,0.0,0.0,0.0,0.0,2.0,8.0,11.0,7.91,12.32,0.09
"RENSSELAER MUNICIPAL GAS SYSTEM, CITY OF",17230,Municipal Owned,IN,77.0,41.0,43,0.0,0.0,0.0,0.0,43.0,6.0,2.0,14.0,2.0,10.0,0.0
"REMSEN MUNICIPAL UTILITIES, TOWN OF",17210,Municipal Owned,IA,12.64,42.0,9,0.0,0.0,3.25,2.0,0.5,0.25,1.0,1.5,1.5,2.43,0.206
REKLAW NATURAL GAS SYSTEM,17200,Municipal Owned,TX,161.1,53.0,150,0.0,0.0,0.0,0.0,150.07,0.0,0.0,8.112,2.464,0.216,0.238
REEDY CREEK UTILITY CO INC,17180,Privately Owned,FL,58.0,29.0,1,0.0,0.0,0.0,0.0,0.0,12.0,13.0,21.0,7.0,5.0,0.0
"RED BUD UTILITIES, CITY OF",17160,Municipal Owned,IL,47.0,46.0,27,0.0,0.0,0.0,0.0,26.0,11.0,0.0,8.0,1.0,1.0,0.0
RED BIRD GAS AUTH,17140,Municipal Owned,OK,7.0,56.0,7,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
"RED BAY NATURAL GAS SYSTEM, TOWN OF",17130,Municipal Owned,AL,100.24,50.0,66,0.0,0.0,0.0,56.0,10.0,0.0,7.0,18.0,0.0,9.24,0.0
"READING, CITY OF",17110,Municipal Owned,KS,4.0,56.0,4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
"RANKIN MUNICIPAL SYSTEM, CITY OF",17080,Municipal Owned,TX,10.74,6.0,0,10.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0
"RANGELY, TOWN OF",17070,Municipal Owned,CO,34.512,25.0,0,0.0,0.0,0.0,0.0,0.0,0.098,13.692,9.0,7.0,4.722,0.0
RAMONA PUBLIC WORKS,17060,Municipal Owned,OK,28.0,42.0,15,0.0,0.0,0.0,0.0,15.0,0.0,0.0,13.0,0.0,0.0,0.0
STERLING NATURAL GAS INC,17058,Investor Owned,TX,25.0,56.0,25,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
ENERGY NORTH NATURAL GAS INC,16667,Investor Owned,NH,0.917,56.0,0,0.0,0.0,0.0,0.0,0.917,0.0,0.0,0.0,0.0,0.0,0.0
ENERGY NORTH NATURAL GAS INC,16667,Investor Owned,NH,1434.31,32.0,293,0.0,45.23,2.72,29.93,241.85,107.76,274.09,231.07,281.74,207.57,12.34
"QUITMAN GAS DEPT, CITY OF",16020,Municipal Owned,GA,41.5,44.0,31,0.0,0.0,0.0,0.0,31.0,0.0,0.0,2.0,0.0,8.0,0.5
"QUINCY MUNICIPAL GAS SYSTEM, CITY OF",16010,Municipal Owned,FL,62.3,6.0,0,61.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PULASKI NATURAL GAS DEPT,15966,Municipal Owned,TN,92.5,37.0,32,0.0,0.0,0.0,28.0,4.0,5.0,4.0,37.0,1.0,13.5,0.0
PUBLIC SERVICE ELECTRIC & GAS CO,15952,Investor Owned,NJ,18143.8,42.0,5044,0.0,2102.0,260.0,1377.0,2918.0,1528.0,3090.0,2836.0,1937.0,1826.0,269.0
PUBLIC SERVICE CO OF NORTH CAROLINA,15938,Investor Owned,NC,12262.0,27.0,2337,0.0,0.0,1.0,390.0,1845.0,672.0,1546.0,2560.0,2918.0,2171.0,159.0
PUBLIC SERVICE CO OF COLORADO,15931,Investor Owned,CO,22815.3,34.0,4924,6704.8,65.0,242.7,1805.7,2267.3,2443.2,537.6,2824.1,3793.7,2040.4,90.6
PRYOR MUNICIPAL UTILITY BOARD,15910,Municipal Owned,OK,94.0,32.0,4,0.0,0.0,0.0,0.0,0.0,30.0,26.0,21.0,10.0,4.0,3.0
"PROVIDENCE, CITY OF",15903,Municipal Owned,KY,51.0,6.0,0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
PROVENCAL NATURAL GAS SERVICE,15889,Municipal Owned,LA,26.5,46.0,3,0.0,0.0,0.0,0.0,0.0,26.5,0.0,0.0,0.0,0.0,0.0
PRINCETON MUNICIPAL NATURAL GAS SYSTEM,15861,Municipal Owned,MO,22.0,56.0,22,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
PRESTONSBURG CITY UTILITIES,15854,Municipal Owned,KY,58.5,27.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,21.0,10.5,2.0,0.0
PRESTON MUNICIPAL GAS UTILITIES,15848,Municipal Owned,IA,6.0,41.0,4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0
PRESQUE ISLE ELECTRIC & GAS COOPERATIVE,15845,Cooperative,MI,626.977,22.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.195,165.03,32.088,5.79
PRESCOTT MUNICIPAL GAS SYSTEM (CITY OF LENOX),15840,Municipal Owned,IA,5.0,56.0,5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
"PRAIRIE VIEW GAS SYSTEM (AKA WALLER, CITY OF)",15828,Municipal Owned,TX,8.25,35.0,1,0.0,0.0,0.0,0.0,1.0,0.0,5.25,1.5,0.25,0.25,0.0
POWELL CLINCH UTIL DIST,15826,Municipal Owned,TN,816.0,30.0,218,0.0,0.0,0.0,0.0,217.0,8.0,53.0,315.0,84.0,127.0,12.0
