,Operator ID,Operator Name,Operator Type,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
708,14200,OKALOOSA COUNTY GAS DISTRICT,Municipal Owned,FL,211,369,299,349,276,304,340,326,355,481,449
709,14210,"OKLAHOMA NATURAL GAS COMPANY, A DIVISION OF ONE GAS, INC.",Investor Owned,OK,2733,2972,3323,3310,3049,2622,3161,3108,2831,3283,3283
710,14270,"OLIVE BRANCH MUNICIPAL GAS, CITY OF",Municipal Owned,MS,0,0,0,0,0,0,0,0,0,0,0
711,14280,OLIVE HILL NATURAL GAS SYSTEM,Municipal Owned,KY,0,0,0,0,4,0,0,0,0,0,0
712,14320,ONEONTA GAS DEPT,Municipal Owned,AL,0,0,0,0,0,0,0,0,1,7,9
713,14330,ORANGE & ROCKLAND UTILITY INC,Investor Owned,NY,366,327,303,351,345,407,248,246,253,221,194
714,14340,ORANGEBURG PUBLIC UTILITIES,Municipal Owned,SC,34,30,28,0,16,0,0,0,0,0,0
715,14355,ORLANDO PUBLIC WORKS AUTH,Municipal Owned,OK,0,0,1,0,0,0,0,0,0,0,0
716,14360,"ORONOGO MUNICIPAL GAS SYSTEM , CITY OF",Municipal Owned,MO,0,0,0,0,1,0,0,0,0,0,0
717,14370,OSAGE CITY MUNICIPAL GAS SYSTEM,Municipal Owned,KS,0,2,1,2,0,0,0,0,0,0,1
718,14380,"OSAGE MUNICIPAL GAS UTILITY, TOWN OF",Municipal Owned,IA,0,0,0,0,0,3,0,0,2,0,0
719,14400,OSGOOD GAS UTILITY,Municipal Owned,IN,0,1,1,0,0,0,0,0,0,1,0
720,14410,OWATONNA PUBLIC UTILITIES,Municipal Owned,MN,0,0,0,3,5,5,8,2,1,8,5
721,15007,PACIFIC GAS & ELECTRIC CO,Investor Owned,CA,7427,5972,7178,8544,7305,7432,7098,7638,9221,9701,10817
722,15035,PAINTSVILLE CITY GAS SYSTEM,Municipal Owned,KY,0,0,0,0,0,0,0,0,0,0,0
723,15042,PALATKA GAS AUTH,Municipal Owned,FL,1,17,11,8,17,13,16,12,18,21,29
724,15070,"PALMER MUNICIPAL SYSTEM, CITY OF",Municipal Owned,KS,0,0,0,0,0,0,0,0,0,0,0
725,15077,PALMETTO GAS SYSTEM,Municipal Owned,LA,0,0,0,0,0,0,0,0,1,0,0
726,15084,"PALO ALTO, CITY OF",Municipal Owned,CA,41,39,62,70,66,53,51,27,47,38,36
727,15119,"PARIS GAS SYSTEM, CITY OF",Municipal Owned,MO,0,0,0,2,1,0,1,1,1,3,4
728,15126,PARIS - HENRY COUNTY PUBLIC UTIL DIST,Municipal Owned,TN,0,0,7,0,0,0,0,0,0,0,0
729,15132,PAPCO INC,Privately Owned,PA,0,0,0,0,0,0,0,0,0,0,0
730,15140,PARSONS NATURAL GAS SYSTEM,Municipal Owned,TN,0,0,0,0,0,7,9,16,16,20,13
731,15147,PARTRIDGE GAS DISTRIBUTION SYSTEM,Municipal Owned,KS,0,2,0,0,0,0,0,0,1,0,0
732,15161,"PATTERSON GAS DEPT, CITY OF",Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,1
733,15168,"PAWNEE GAS SYSTEM, VILLAGE OF",Municipal Owned,IL,0,0,0,0,0,0,0,0,0,2,0
734,15189,"PEARSALL GAS DEPT, CITY OF",Municipal Owned,TX,0,7,0,0,0,0,0,0,0,0,0
735,15203,"PELHAM NATURAL GAS SYSTEM, CITY OF",Municipal Owned,GA,0,0,0,0,0,0,0,0,0,0,0
736,15217,"PENDER MUNICIPAL GAS DEPT, VILLAGE OF",Municipal Owned,NE,0,0,0,0,0,0,0,0,0,1,0
737,15329,PEOPLES GAS LIGHT & COKE CO,Investor Owned,IL,950,1385,1407,1659,1596,1246,1126,1137,987,1022,1222
738,15348,PEOPLES GAS SYSTEM INC,Investor Owned,FL,2015,1760,1484,1404,1511,1664,2299,2360,2530,3030,2848
739,15350,PEOPLES NATURAL GAS COMPANY LLC,Investor Owned,WV,2204,1645,1658,1419,0,10,9,7,28,32,9
740,15359,BLACK HILLS ENERGY,Investor Owned,WY,90,93,92,89,78,85,130,75,75,83,62
741,15371,PERHAM MUNICIPAL GAS SYSTEM,Municipal Owned,MN,6,3,5,7,3,7,4,5,3,3,3
742,15385,"PERRY, CITY OF",Municipal Owned,FL,0,0,0,0,0,0,0,0,0,0,0
743,15392,PERRY MUNICIPAL GAS SYSTEM,Municipal Owned,MO,1,0,0,0,0,1,0,0,0,0,2
744,15398,"PERRY GAS SYSTEM, CITY OF",Municipal Owned,GA,3,0,6,9,8,4,9,1,3,1,1
745,15406,"PERRYTON, CITY OF",Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
746,15413,"PERRYVILLE MUNICIPAL SYSTEM, CITY OF",Municipal Owned,MO,1,0,4,5,1,2,3,4,4,1,4
747,15462,PECO ENERGY CO,Investor Owned,PA,1356,1207,1079,1056,1071,1233,939,933,897,668,389
748,15469,PHILADELPHIA GAS WORKS,Municipal Owned,PA,4304,3271,3613,3122,3448,2700,2120,1899,2312,2049,1709
749,15476,PEOPLES GAS COMPANY LLC,Investor Owned,PA,0,219,220,250,248,173,81,67,103,105,91
750,15497,"PICAYUNE UTILITIES DEPT, CITY OF",Municipal Owned,MS,0,0,0,18,29,7,9,13,5,18,0
751,15504,PICKENS COUNTY NATURAL GAS DISTRICT,Municipal Owned,AL,6,10,3,1,4,4,1,0,0,0,0
752,15515,PIEDMONT GAS CO,Privately Owned,OH,6,0,6,0,0,5,4,2,1,1,5
753,15518,PIEDMONT NATURAL GAS CO INC,Investor Owned,TN,108,85,194,205,299,310,400,406,374,363,378
754,15525,"PIEDMONT WATER WORKS GAS & SEWER BOARD, CITY OF",Municipal Owned,AL,0,1,0,10,8,6,5,10,6,2,6
755,15532,PIERRE PART NATURAL GAS INC,Investor Owned,LA,0,0,3,0,3,3,1,1,0,0,5
756,15540,PIKE COUNTY LIGHT & POWER CO,Investor Owned,PA,1,2,1,2,2,1,2,2,0,0,0
757,15546,PIKE NATURAL GAS CO,Privately Owned,OH,17,15,12,19,21,14,11,15,10,10,12
758,15560,"PIKEVILLE GAS SYSTEM, TOWN OF",Municipal Owned,TN,8,9,11,11,2,3,28,1,6,16,4
759,15567,"PINCKNEYVILLE MUNICIPAL GAS DEPT, CITY OF",Municipal Owned,IL,0,0,3,1,0,1,0,1,1,4,7
760,15581,"PINELAND GAS DEPT, CITY OF",Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
761,15616,"PITTSBORO GAS CO, TOWN OF",Municipal Owned,IN,0,0,0,0,0,0,0,4,4,2,2
762,15630,PITTSFIELD MUNICIPAL GAS UTILITY,Municipal Owned,IL,0,0,0,0,2,4,2,0,0,2,1
763,15652,"PLAINS, CITY OF",Municipal Owned,TX,0,0,0,0,0,1,0,0,3,0,0
764,15679,"PLAQUEMINE, CITY OF",Municipal Owned,LA,0,0,0,0,0,0,0,0,0,1,3
765,15686,PLATTSBURG GAS DEPT,Municipal Owned,MO,2,0,0,0,0,2,0,0,0,0,0
766,15700,"PLEASANT HILL GAS SYSTEM, VILLAGE OF",Municipal Owned,IL,0,0,0,0,0,0,0,0,0,0,0
767,15742,PONCA GAS DEPT,Municipal Owned,NE,0,0,0,0,0,0,0,0,0,0,2
768,15755,"PONTOTOC, CITY OF",Municipal Owned,MS,0,0,0,0,0,2,0,0,0,0,0
769,15763,PORT ALLEN MUNICIPAL SYSTEM,Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,0
770,15770,PORT BARRE MUNICIPAL SYSTEM,Municipal Owned,LA,1,0,0,7,3,1,1,7,0,9,3
771,15784,PORTLAND NATURAL GAS SYSTEM,Municipal Owned,TN,0,0,0,0,0,0,0,0,0,9,0
772,15798,POSEYVILLE MUNICIPLE GAS CO,Municipal Owned,IN,0,0,0,0,2,1,0,0,1,2,0
773,15812,"POTOSI, CITY OF",Municipal Owned,MO,0,0,1,0,0,1,1,1,1,2,0
774,15826,POWELL CLINCH UTIL DIST,Municipal Owned,TN,77,99,81,111,105,134,238,202,222,207,186
775,15828,"PRAIRIE VIEW GAS SYSTEM (AKA WALLER, CITY OF)",Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
776,15840,PRESCOTT MUNICIPAL GAS SYSTEM (CITY OF LENOX),Municipal Owned,IA,0,0,0,0,0,0,0,0,0,0,0
777,15845,PRESQUE ISLE ELECTRIC & GAS COOPERATIVE,Cooperative,MI,0,36,36,21,37,18,19,12,12,24,13
778,15848,PRESTON MUNICIPAL GAS UTILITIES,Municipal Owned,IA,0,0,0,0,0,0,0,0,0,0,0
779,15854,PRESTONSBURG CITY UTILITIES,Municipal Owned,KY,0,0,0,0,0,0,0,0,0,0,0
780,15861,PRINCETON MUNICIPAL NATURAL GAS SYSTEM,Municipal Owned,MO,0,0,1,2,2,0,3,3,4,6,6
781,15889,PROVENCAL NATURAL GAS SERVICE,Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,0
782,15903,"PROVIDENCE, CITY OF",Municipal Owned,KY,0,0,0,0,0,0,0,0,0,0,0
783,15910,PRYOR MUNICIPAL UTILITY BOARD,Municipal Owned,OK,0,0,0,0,0,0,0,0,0,0,0
784,15931,PUBLIC SERVICE CO OF COLORADO,Investor Owned,CO,2238,2353,1942,1733,2173,2565,2495,2476,2858,2889,3131
785,15938,PUBLIC SERVICE CO OF NORTH CAROLINA,Investor Owned,NC,858,876,761,1196,1091,1556,2013,1639,1583,1667,1397
786,15952,PUBLIC SERVICE ELECTRIC & GAS CO,Investor Owned,NJ,2872,3209,2483,3196,3973,3735,3187,2826,3022,2962,2323
787,15966,PULASKI NATURAL GAS DEPT,Municipal Owned,TN,6,47,2,1,0,6,2,1,0,0,0
788,16010,"QUINCY MUNICIPAL GAS SYSTEM, CITY OF",Municipal Owned,FL,0,0,0,0,0,0,0,0,1,0,0
789,16020,"QUITMAN GAS DEPT, CITY OF",Municipal Owned,GA,0,1,0,0,0,1,0,1,1,0,2
790,16667,ENERGY NORTH NATURAL GAS INC,Investor Owned,NH,275,212,199,201,253,250,130,0,0,0,0
791,17058,STERLING NATURAL GAS INC,Investor Owned,TX,0,0,0,0,0,0,0,0,0,0,0
792,17060,RAMONA PUBLIC WORKS,Municipal Owned,OK,0,0,0,1,0,0,0,0,0,0,0
793,17070,"RANGELY, TOWN OF",Municipal Owned,CO,1,4,1,3,5,8,7,3,5,4,5
794,17080,"RANKIN MUNICIPAL SYSTEM, CITY OF",Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
795,17110,"READING, CITY OF",Municipal Owned,KS,0,0,0,0,0,0,0,0,0,0,0
796,17130,"RED BAY NATURAL GAS SYSTEM, TOWN OF",Municipal Owned,AL,0,0,0,0,0,0,0,0,0,15,19
797,17140,RED BIRD GAS AUTH,Municipal Owned,OK,0,0,0,0,0,0,0,0,0,0,0
798,17160,"RED BUD UTILITIES, CITY OF",Municipal Owned,IL,3,2,3,2,1,1,1,0,1,1,3
799,17180,REEDY CREEK UTILITY CO INC,Privately Owned,FL,0,0,0,0,0,0,2,0,5,0,0
800,17200,REKLAW NATURAL GAS SYSTEM,Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
801,17210,"REMSEN MUNICIPAL UTILITIES, TOWN OF",Municipal Owned,IA,0,0,0,1,0,0,0,0,0,0,0
802,17230,"RENSSELAER MUNICIPAL GAS SYSTEM, CITY OF",Municipal Owned,IN,0,0,2,0,0,0,0,0,0,0,0
803,17240,RESERVE GAS CO INC,Privately Owned,NY,0,0,0,0,0,0,0,0,1,0,0
804,17350,"RICHLAND GAS DEPT, CITY OF",Municipal Owned,GA,3,0,0,0,0,1,0,0,1,0,0
805,17360,"RICHMOND, CITY OF",Municipal Owned,VA,434,366,347,334,311,338,275,283,251,290,248
806,17390,RICHMOND NATURAL GAS & SEWAGE WKS,Municipal Owned,KY,51,36,47,28,34,0,32,22,32,12,0
807,17400,"RIDGETOP NATURAL GAS DEPT, CITY OF",Municipal Owned,TN,0,0,0,2,3,2,1,2,2,2,3
808,17405,HERMAN RIEMER GAS CO,Privately Owned,PA,0,0,0,7,13,12,9,0,3,6,7
809,17470,"RIPLEY GAS DEPT, TOWN OF",Municipal Owned,TN,0,0,0,0,0,0,0,0,0,0,0
810,17475,RIPLEY PUBLIC WORKS AUTH,Municipal Owned,OK,0,0,1,0,0,0,0,0,0,0,0
811,17480,RIPLEY GAS SYSTEM,Municipal Owned,MS,23,33,19,21,10,7,2,11,5,4,9
812,17490,RISING STAR CITY UTILITIES,Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
813,17510,VILLAGE OF RIVERTON,Municipal Owned,IL,1,0,0,0,0,0,1,1,3,2,0
814,17520,ROACHDALE GAS DEPARTMENT,Municipal Owned,IN,0,0,0,0,0,0,1,1,0,0,0
815,17540,ROANOKE GAS CO,Investor Owned,VA,208,205,225,257,161,239,356,340,273,277,331
816,17550,ROANOKE UTILITIES BOARD,Municipal Owned,AL,0,0,0,0,0,0,0,0,0,0,0
817,17556,"ROBERTSDALE GAS SYSTEM, CITY OF",Municipal Owned,AL,0,0,0,0,0,0,0,0,0,0,0
818,17560,"ROBSTOWN GAS SYSTEM, CITY OF",Municipal Owned,TX,0,15,14,3,9,1,0,0,10,0,7
819,17570,ROCHESTER GAS & ELECTRIC CORP,Investor Owned,NY,0,107,67,121,137,129,175,202,177,41,118
820,17583,ROCK RAPIDS MUNC UTIL,Municipal Owned,IA,0,0,0,0,0,0,0,0,0,0,0
821,17590,"ROCKFORD GAS BOARD, TOWN OF",Municipal Owned,AL,0,0,0,0,3,0,0,0,0,0,0
822,17600,ROCKWOOD NATURAL GAS SYSTEM,Municipal Owned,TN,1,0,5,0,2,5,4,4,4,3,7
823,17610,"ROCKY MOUNT MUNICIPAL SYSTEM, CITY OF",Municipal Owned,NC,66,78,61,56,46,57,42,35,74,84,88
824,17640,ROLFE MUNICIPAL GAS SYSTEM,Municipal Owned,IA,0,0,0,0,0,1,0,0,0,0,0
825,17660,"ROMA GAS DEPT, CITY OF",Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
826,17670,"ROODHOUSE ILLINOIS, CITY OF",Municipal Owned,IL,0,0,2,0,0,1,0,0,1,0,3
827,17690,ROSSVILLE MUNICIPAL GAS SYSTEM,Municipal Owned,IL,0,0,0,0,0,0,0,0,0,0,0
828,17720,"ROYSTON GAS DEPT, CITY OF",Municipal Owned,GA,7,11,8,2,1,0,5,0,0,2,0
829,17730,"ROZEL MUNICIPAL GAS SYSTEM, CITY OF",Municipal Owned,KS,0,0,0,1,0,0,0,0,0,0,0
830,17750,RUSSELVILLE GAS BOARD,Municipal Owned,AL,0,0,0,0,0,0,0,9,12,14,8
831,18004,"SABINAL, CITY OF",Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
832,18016,SABULA MUNICIPAL GAS,Municipal Owned,IA,0,0,0,0,0,0,0,0,1,0,0
833,18020,SAC CITY MUNICIPAL GAS UTIL,Municipal Owned,IA,0,0,0,0,0,0,0,0,0,0,0
834,18024,SACO MUNICIPAL GAS SERVICE,Municipal Owned,MT,0,0,0,0,0,0,0,0,0,0,0
835,18028,"SAFFORD UTILITIES DIV, CITY OF",Municipal Owned,AZ,0,0,0,0,0,0,0,10,0,20,0
836,18032,ST AMANT GAS CO INC,Privately Owned,LA,0,0,0,0,0,0,0,0,0,6,0
837,18048,ST CROIX VALLEY NATURAL GAS CO INC,Privately Owned,WI,6,16,12,4,7,11,4,9,10,2,7
838,18052,"ST FRANCISVILLE, TOWN OF",Municipal Owned,LA,0,0,0,0,0,0,2,1,3,2,2
839,18056,ST JAMES PARISH UTILITIES,Municipal Owned,LA,0,0,0,0,0,0,10,11,11,3,17
840,18068,"ST JOSEPH GAS DEPT, TOWN OF",Municipal Owned,LA,0,0,0,0,0,0,8,0,0,0,0
841,18084,ST LAWRENCE GAS CO INC,Privately Owned,NY,11,12,15,18,24,13,14,12,10,8,12
842,18088,"SALEM, CITY OF",Municipal Owned,IL,0,2,2,2,12,2,2,2,2,2,2
843,18104,CPS ENERGY,Municipal Owned,TX,1033,981,765,685,747,909,822,958,803,909,962
844,18108,SANBORN MUNICIPAL GAS DISTRICT,Municipal Owned,IA,0,0,0,0,0,0,0,0,0,0,0
845,18112,SAN DIEGO GAS & ELECTRIC CO,Investor Owned,CA,984,958,988,864,978,1025,1098,1389,1402,1190,1020
846,18116,SAN JUAN GAS ACQUISITION CORPORATION,Privately Owned,PR,36,32,0,0,0,0,0,0,0,0,0
847,18124,SAVANNAH PUBLIC UTILITY DEPT,Municipal Owned,TN,41,28,28,15,4,1,38,27,46,29,0
848,18132,"SAWYER GAS DEPT, CITY OF",Municipal Owned,KS,0,0,0,1,0,1,0,0,0,0,1
849,18136,"SCOTT MUNICIPAL SYSTEM, TOWN OF",Municipal Owned,LA,0,0,4,0,0,0,0,0,0,0,0
850,18140,SCOTTSBORO WATER SEWER & GAS BOARD,Municipal Owned,AL,0,0,0,0,0,0,0,0,0,0,0
851,18144,SCOTTSVILLE GAS CO,Municipal Owned,KY,0,0,0,0,0,0,0,0,0,0,4
852,18160,"SEALY GAS DEPT, CITY OF",Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
853,18172,SEILING PUBLIC WORKS AUTH,Municipal Owned,OK,0,0,0,0,0,0,0,0,3,0,0
854,18176,SELMER NATURAL GAS SYSTEM,Municipal Owned,TN,0,0,1,0,1,0,0,0,7,5,7
855,18178,SENATOBIA MUNICIPAL GAS SYSTEM,Municipal Owned,MS,0,0,0,0,0,0,0,0,0,0,0
856,18192,SEVIER COUNTY UTIL DIST,Municipal Owned,TN,74,57,53,55,67,60,77,53,80,83,65
857,18224,SHANNON MUNICIPLE GAS SYSTEM,Municipal Owned,MS,0,0,0,0,0,0,0,0,0,0,0
858,18228,"SHARON GAS DEPT, CITY OF",Municipal Owned,KS,0,0,0,0,0,0,0,0,0,0,0
859,18248,SHAWNEETOWN MUNICIPAL GAS SYSTEM,Municipal Owned,IL,0,0,0,3,0,0,0,0,0,0,1
860,18249,SHEEHAN GAS CO INC,Privately Owned,MN,1,0,0,0,0,0,0,0,0,0,0
861,18252,SHEFFIELD GAS DEPARTMENT,Municipal Owned,AL,0,0,0,0,0,0,0,0,0,0,0
862,18256,"SHELBINA GAS DEPT, CITY OF",Municipal Owned,MO,0,0,0,0,0,0,0,1,0,0,0
863,18260,SHELBY GAS ASSOCIATION,Cooperative,MT,0,1,2,0,0,0,0,0,0,1,0
864,18264,"SHELBY GAS DEPT, CITY OF",Municipal Owned,NC,9,21,12,7,8,14,17,17,15,18,17
865,18272,SHELDON GAS CO,Privately Owned,OH,0,0,0,0,0,0,0,0,0,0,0
866,18288,"SHELLMAN GAS DEPT, TOWN OF",Municipal Owned,GA,0,0,0,0,0,0,0,0,0,0,0
867,18304,SICILY ISLAND GAS CO,Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,1
868,18308,NV Energy,Investor Owned,NV,41,63,76,113,69,1,0,0,0,0,0
869,18328,"SIMMESPORT NATURAL GAS SYSTEM, TOWN OF",Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,1
870,18332,"SIMS MUNICIPAL GAS SYSTEM, VILLAGE OF",Municipal Owned,IL,1,0,1,0,1,0,0,0,2,0,0
871,18336,SIOUX CENTER MUNICIPAL GAS UTILITY,Municipal Owned,IA,0,0,0,0,0,2,0,2,0,1,0
872,18352,"SLAUGHTER MUNICIPAL GAS SYSTEM, TOWN OF",Municipal Owned,LA,0,0,0,0,0,0,0,1,1,1,1
873,18360,SLICK PUBLIC WORKS AUTH,Municipal Owned,OK,0,0,0,0,0,0,0,0,0,0,0
874,18368,"SMYRNA NATURAL GAS SYSTEM, TOWN OF",Municipal Owned,TN,0,0,0,0,0,0,0,0,0,0,0
875,18369,SWICKARD GAS CO,Privately Owned,OH,0,1,1,0,0,0,0,0,0,0,0
876,18376,"SOCIAL CIRCLE GAS DEPT, CITY OF",Municipal Owned,GA,0,0,0,0,0,0,5,1,0,3,0
877,18380,SOCORRO NATURAL GAS CO,Municipal Owned,NM,0,0,4,2,1,2,0,7,2,3,2
878,18388,SOMERSET GAS SERVICE,Municipal Owned,KY,0,0,0,0,0,0,0,0,0,0,0
879,18392,SOMERVILLE LIGHT GAS & WATER,Municipal Owned,TN,40,0,0,0,0,0,0,56,22,27,10
880,18400,Rock Energy Cooperative,Cooperative,IL,6,7,8,4,9,8,12,10,8,6,5
881,18408,"DOMINION ENERGY SOUTH CAROLINA, INC.",Investor Owned,SC,2367,1972,1953,1854,2261,2120,2076,1930,1969,2473,1926
882,18416,SOUTH COAST GAS CO INC,Investor Owned,LA,0,31,29,47,50,32,57,42,48,39,32
883,18432,"SOUTH FULTON GAS DEPT, CITY OF",Municipal Owned,TN,8,1,4,0,0,0,0,0,0,0,0
884,18440,SOUTH JERSEY GAS CO,Investor Owned,NJ,1517,1566,1517,1554,1732,1418,1668,1334,1181,912,920
885,18456,SOUTHEAST GAS,Municipal Owned,AL,0,0,0,0,0,37,128,165,198,175,250
886,18464,SOUTHEAST INDIANA NATURAL GAS CO,Privately Owned,IN,2,0,0,0,0,0,0,0,1,2,2
887,18472,SEMCO ENERGY GAS COMPANY,Investor Owned,MI,612,668,595,569,652,659,568,591,568,632,660
888,18480,SOUTHERN CALIFORNIA EDISON CO,Investor Owned,CA,0,0,2,3,6,1,0,0,0,0,0
889,18484,SOUTHERN CALIFORNIA GAS CO,Investor Owned,CA,7072,6903,6634,7214,9098,9490,9254,9463,9531,9097,9074
890,18496,SOUTHERN CONNECTICUT GAS CO,Investor Owned,CT,520,509,573,655,515,583,376,359,444,389,286
891,18508,SOUTHERN INDIANA GAS & ELECTRIC CO,Investor Owned,IN,545,572,597,468,504,519,462,480,501,509,598
892,18532,"TEXAS GAS SERVICE COMPANY, A DIVISION OF ONE GAS, INC.",Investor Owned,TX,1942,1667,2354,2561,2741,2593,2455,2434,2761,3039,3023
893,18536,SOUTHWEST GAS CORP,Investor Owned,NV,499,483,583,595,555,1639,1793,1175,954,796,767
894,18544,CITY OF ALPINE GAS DEPT,Municipal Owned,TX,19,0,8,8,10,7,9,12,9,6,15
895,18560,SOUTHWESTERN VIRGINIA GAS CO,Privately Owned,VA,12,8,12,18,7,8,7,10,4,7,7
896,18564,"SPARTA NATURAL GAS SYSTEM, CITY OF",Municipal Owned,GA,0,0,0,0,0,0,0,0,0,0,0
897,18572,"SPEARVILLE GAS SYSTEM, CITY OF",Municipal Owned,KS,0,0,0,0,0,0,0,0,0,0,0
898,18578,SPERRY UTILITY SERVICES AUTH,Municipal Owned,OK,1,0,0,0,0,0,0,0,0,0,0
899,18584,"SPRINGFIELD, CITY UTILITIES OF",Municipal Owned,MO,444,422,405,452,511,565,545,672,745,598,679
900,18591,SPRINGFIELD GAS SYSTEM,Municipal Owned,TN,23,15,12,18,8,25,16,33,16,43,44
901,18594,"SPUR, CITY OF",Municipal Owned,TX,1,0,0,0,0,0,0,0,0,0,0
902,18596,"STANBERRY GAS DEPT, CITY OF",Municipal Owned,MO,0,0,0,0,0,0,0,0,0,0,0
903,18600,STANDARD GAS CO,Privately Owned,WV,0,0,0,0,0,0,0,0,0,0,0
904,18620,"STARKE NATURAL GAS DEPT, CITY OF",Municipal Owned,FL,0,0,0,0,2,0,0,0,0,0,0
905,18626,STARR COUNTY GAS SYSTEM,Municipal Owned,TX,0,0,0,0,5,0,0,0,0,0,0
906,18628,"STATESBORO GAS DEPT, CITY OF",Municipal Owned,GA,1,2,2,0,1,1,0,0,0,0,1
907,18636,"STEPHEN, CITY OF",Municipal Owned,MN,0,0,0,0,1,0,0,0,0,0,0
908,18644,STEVENSON UTILITIES BOARD,Municipal Owned,AL,0,0,0,0,0,0,0,0,0,0,0
909,18648,"STINNETT GAS DEPT, CITY OF",Municipal Owned,TX,0,0,0,0,0,1,1,0,0,0,0
910,18649,PURE UTILITIES LC,Privately Owned,TX,3,4,4,2,4,1,3,2,3,3,2
911,18652,STOCKDALE NATURAL GAS SYSTEM,Municipal Owned,TX,0,0,0,0,5,0,4,0,0,0,0
912,18656,"STONINGTON, VILLAGE OF",Municipal Owned,IL,0,0,0,0,0,0,0,0,0,0,0
913,18664,STROMSBURG GAS DEPARTMENT,Municipal Owned,NE,0,0,0,0,2,0,0,1,2,0,0
914,18676,STURGIS NATURAL GAS SYSTEM,Municipal Owned,KY,0,0,0,0,0,0,0,0,0,0,0
915,18680,SUBURBAN NATURAL GAS COMPANY,Privately Owned,OH,0,7,4,14,16,7,16,16,19,25,20
916,18684,SUBURBAN PROPANE,Privately Owned,TX,0,0,0,0,0,0,0,0,0,0,0
917,18696,"SUGAR HILL NATURAL GAS SYSTEM, CITY OF",Municipal Owned,GA,21,17,32,42,16,32,37,26,12,22,13
918,18704,"SULLIVAN GAS DEPT, CITY OF",Municipal Owned,IL,0,0,0,0,0,0,0,0,0,0,0
919,18708,SUMITON GAS BOARD,Municipal Owned,AL,0,0,5,2,0,0,0,0,0,0,0
920,18712,"SUMMERVILLE GAS SYSTEM, CITY OF",Municipal Owned,GA,4,8,5,1,5,3,9,2,5,1,0
921,18728,"SUNDOWN GAS SYSTEMS, CITY OF",Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
922,18736,SUNRAY UTILITIES SYSTEM,Municipal Owned,TX,1,0,0,0,0,0,0,0,0,0,0
923,18738,"SUNRISE, CITY OF",Municipal Owned,FL,48,29,45,48,38,58,115,57,60,60,61
924,18740,"SUNSET GAS CO, TOWN OF",Municipal Owned,LA,1,0,0,1,0,0,0,0,0,0,2
925,18752,SUPERIOR WATER LIGHT & POWER CO,Investor Owned,WI,0,71,51,30,31,31,43,37,50,32,37
926,18764,"SWEENY GAS SYSTEM, CITY OF",Municipal Owned,TX,7,0,0,0,0,0,0,0,0,0,0
927,18768,SWEETWATER BOARD OF PUBLIC UTILITES,Municipal Owned,TN,0,0,0,0,0,0,0,0,0,0,0
928,18780,SWITZERLAND COUNTY NATURAL GAS CO,Investor Owned,IN,0,0,0,0,1,0,0,0,0,0,0
929,18784,SYLACAUGA GAS SYSTEM,Municipal Owned,AL,6,12,39,28,14,14,21,23,16,20,13
930,18792,"SYLVANIA GAS SYSTEMS, CITY OF",Municipal Owned,GA,0,0,0,0,0,0,0,0,0,0,0
931,18796,CITY OF SYLVESTER,Municipal Owned,GA,0,0,1,0,0,4,0,0,0,1,0
932,18799,"SUPERIOR UTILITIES, CITY OF",Municipal Owned,NE,2,5,2,3,2,3,2,0,0,8,4
933,18800,"SYLVIA MUNICIPAL GAS DEPT, CITY OF",Municipal Owned,KS,0,0,0,0,0,0,2,2,0,0,1
934,19030,"TALLAHASSEE, CITY OF",Municipal Owned,FL,0,0,0,0,0,0,0,0,97,95,120
935,19040,"TALLAPOOSA GAS DEPT, CITY OF",Municipal Owned,GA,1,0,0,3,0,0,0,0,0,0,0
936,19050,"TALLASSEE, CITY OF",Municipal Owned,AL,0,0,0,0,0,0,0,0,0,0,0
937,19060,"TALOGA, TOWN OF",Municipal Owned,OK,0,0,0,0,0,0,0,0,0,0,0
938,19070,"TAMMS MUNICIPAL GAS SYSTEM, VILLAGE OF",Municipal Owned,IL,0,0,0,0,0,0,0,0,0,0,0
939,19205,TERREBONNE PARISH CONSOLIDATED GOVERNMENT,Municipal Owned,LA,70,66,55,37,25,11,15,16,12,11,4
940,19350,THEBES MUNICIPAL GAS CO,Municipal Owned,IL,1,0,0,0,0,1,0,0,0,0,0
941,19360,"THIBODAUX GAS DEPT, CITY OF",Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,3
942,19380,"THOMASVILLE WATER & LIGHT DEPT, CITY OF",Municipal Owned,GA,12,8,15,3,7,6,3,0,3,1,1
