,Operator ID,Operator Name,Operator Type,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
703,14070,"OCILLA GAS DEPT, CITY OF",Municipal Owned,GA,12,11,12,8,9,8,1,6,3,7,6
704,14121,OHIO CUMBERLAND GAS CO,Privately Owned,OH,8,3,6,3,3,10,7,12,7,16,12
705,14130,OHIO GAS CO,Privately Owned,OH,181,121,108,113,101,94,123,128,128,89,107
706,14180,OHIO VALLEY GAS CORP,Investor Owned,OH,0,1,3,3,0,2,3,2,1,0,7
707,14190,OHIO VALLEY GAS INC,Investor Owned,IN,14,14,19,13,22,31,38,49,41,31,0
708,14200,OKALOOSA COUNTY GAS DISTRICT,Municipal Owned,FL,1025,786,1077,1198,1763,2056,805,906,642,854,789
709,14210,"OKLAHOMA NATURAL GAS COMPANY, A DIVISION OF ONE GAS, INC.",Investor Owned,OK,4309,4906,8598,7573,6624,4761,6150,7643,4983,5034,4990
710,14270,"OLIVE BRANCH MUNICIPAL GAS, CITY OF",Municipal Owned,MS,38,31,57,42,107,69,117,54,39,54,88
711,14280,OLIVE HILL NATURAL GAS SYSTEM,Municipal Owned,KY,0,0,0,0,5,1,1,4,5,6,3
712,14320,ONEONTA GAS DEPT,Municipal Owned,AL,23,17,17,9,18,17,24,19,18,30,35
713,14330,ORANGE & ROCKLAND UTILITY INC,Investor Owned,NY,896,861,970,917,909,1023,767,659,638,558,482
714,14340,ORANGEBURG PUBLIC UTILITIES,Municipal Owned,SC,91,76,86,83,105,85,87,83,74,78,73
715,14355,ORLANDO PUBLIC WORKS AUTH,Municipal Owned,OK,1,4,5,0,2,0,3,4,1,1,6
716,14360,"ORONOGO MUNICIPAL GAS SYSTEM , CITY OF",Municipal Owned,MO,1,1,0,1,1,0,0,0,0,0,1
717,14370,OSAGE CITY MUNICIPAL GAS SYSTEM,Municipal Owned,KS,4,8,9,3,0,4,3,2,2,0,2
718,14380,"OSAGE MUNICIPAL GAS UTILITY, TOWN OF",Municipal Owned,IA,5,26,20,10,26,24,15,1,2,1,0
719,14400,OSGOOD GAS UTILITY,Municipal Owned,IN,3,4,3,11,11,12,8,7,7,11,7
720,14410,OWATONNA PUBLIC UTILITIES,Municipal Owned,MN,0,2,0,3,5,5,8,6,5,13,5
721,15007,PACIFIC GAS & ELECTRIC CO,Investor Owned,CA,13565,9838,29097,26860,22400,25238,17787,16746,24152,23522,24094
722,15035,PAINTSVILLE CITY GAS SYSTEM,Municipal Owned,KY,38,26,26,28,19,31,25,32,23,9,28
723,15042,PALATKA GAS AUTH,Municipal Owned,FL,41,24,26,46,45,48,51,55,37,24,58
724,15070,"PALMER MUNICIPAL SYSTEM, CITY OF",Municipal Owned,KS,0,0,0,0,0,0,0,1,0,0,0
725,15077,PALMETTO GAS SYSTEM,Municipal Owned,LA,36,12,27,20,21,29,16,1,14,19,1
726,15084,"PALO ALTO, CITY OF",Municipal Owned,CA,132,66,95,154,147,83,76,44,94,78,69
727,15119,"PARIS GAS SYSTEM, CITY OF",Municipal Owned,MO,2,4,4,0,3,1,2,2,1,3,4
728,15126,PARIS - HENRY COUNTY PUBLIC UTIL DIST,Municipal Owned,TN,30,22,5,35,5,1,0,16,28,6,2
729,15132,PAPCO INC,Privately Owned,PA,0,0,0,2,0,0,0,0,0,0,0
730,15140,PARSONS NATURAL GAS SYSTEM,Municipal Owned,TN,24,59,53,42,44,42,32,55,16,20,13
731,15147,PARTRIDGE GAS DISTRIBUTION SYSTEM,Municipal Owned,KS,8,3,1,1,1,3,0,0,1,2,0
732,15161,"PATTERSON GAS DEPT, CITY OF",Municipal Owned,LA,5,25,1,2,8,7,6,9,9,10,2
733,15168,"PAWNEE GAS SYSTEM, VILLAGE OF",Municipal Owned,IL,3,4,4,5,4,9,3,4,4,18,38
734,15189,"PEARSALL GAS DEPT, CITY OF",Municipal Owned,TX,6,10,7,1,12,32,15,9,13,35,21
735,15203,"PELHAM NATURAL GAS SYSTEM, CITY OF",Municipal Owned,GA,15,16,2,0,0,0,0,0,0,0,0
736,15217,"PENDER MUNICIPAL GAS DEPT, VILLAGE OF",Municipal Owned,NE,3,2,2,1,2,1,0,0,0,4,0
737,15329,PEOPLES GAS LIGHT & COKE CO,Investor Owned,IL,2425,2335,2261,2421,2167,2470,2261,2181,1883,2557,3341
738,15348,PEOPLES GAS SYSTEM INC,Investor Owned,FL,5340,3837,3108,2983,3063,3198,3942,4058,4101,5562,4634
739,15350,PEOPLES NATURAL GAS COMPANY LLC,Investor Owned,WV,6733,5781,6205,5661,90,93,174,117,153,185,109
740,15359,BLACK HILLS ENERGY,Investor Owned,WY,1087,1074,1338,1323,1308,900,334,357,494,705,759
741,15371,PERHAM MUNICIPAL GAS SYSTEM,Municipal Owned,MN,6,3,6,7,3,7,4,5,3,3,3
742,15385,"PERRY, CITY OF",Municipal Owned,FL,28,202,4,5,0,0,17,18,20,18,5
743,15392,PERRY MUNICIPAL GAS SYSTEM,Municipal Owned,MO,15,0,0,0,0,1,1,1,4,2,3
744,15398,"PERRY GAS SYSTEM, CITY OF",Municipal Owned,GA,8,8,6,14,15,4,9,7,3,3,3
745,15406,"PERRYTON, CITY OF",Municipal Owned,TX,0,0,2,1,1,2,0,3,1,0,0
746,15413,"PERRYVILLE MUNICIPAL SYSTEM, CITY OF",Municipal Owned,MO,17,9,3,5,0,2,11,4,10,15,7
747,15462,PECO ENERGY CO,Investor Owned,PA,3053,3155,2803,3141,3303,3426,2557,2515,2350,1607,1620
748,15469,PHILADELPHIA GAS WORKS,Municipal Owned,PA,5552,6545,5464,6416,7142,6344,5970,5986,5735,5395,4918
749,15476,PEOPLES GAS COMPANY LLC,Investor Owned,PA,1457,1200,1257,790,800,899,758,594,901,744,814
750,15497,"PICAYUNE UTILITIES DEPT, CITY OF",Municipal Owned,MS,100,170,122,48,52,89,38,68,85,61,45
751,15504,PICKENS COUNTY NATURAL GAS DISTRICT,Municipal Owned,AL,8,12,7,1,4,4,1,2,4,6,70
752,15515,PIEDMONT GAS CO,Privately Owned,OH,6,3,6,4,4,7,5,5,3,1,6
753,15518,PIEDMONT NATURAL GAS CO INC,Investor Owned,TN,396,869,1349,981,767,818,725,825,980,767,1101
754,15525,"PIEDMONT WATER WORKS GAS & SEWER BOARD, CITY OF",Municipal Owned,AL,8,18,9,16,13,9,6,23,16,11,14
755,15532,PIERRE PART NATURAL GAS INC,Investor Owned,LA,66,45,25,15,23,36,31,62,396,136,24
756,15540,PIKE COUNTY LIGHT & POWER CO,Investor Owned,PA,2,4,5,3,5,6,5,2,7,4,4
757,15546,PIKE NATURAL GAS CO,Privately Owned,OH,55,48,35,34,52,61,46,41,51,36,25
758,15560,"PIKEVILLE GAS SYSTEM, TOWN OF",Municipal Owned,TN,8,9,11,11,5,6,28,4,14,16,4
759,15567,"PINCKNEYVILLE MUNICIPAL GAS DEPT, CITY OF",Municipal Owned,IL,10,7,9,5,7,16,3,4,6,11,19
760,15581,"PINELAND GAS DEPT, CITY OF",Municipal Owned,TX,7,3,5,0,6,1,1,2,0,0,5
761,15616,"PITTSBORO GAS CO, TOWN OF",Municipal Owned,IN,1,0,0,0,0,0,0,15,35,9,2
762,15630,PITTSFIELD MUNICIPAL GAS UTILITY,Municipal Owned,IL,0,1,7,3,7,6,4,16,5,18,25
763,15652,"PLAINS, CITY OF",Municipal Owned,TX,1,0,0,0,1,1,0,0,3,2,3
764,15679,"PLAQUEMINE, CITY OF",Municipal Owned,LA,20,20,30,0,45,8,29,23,4,1,9
765,15686,PLATTSBURG GAS DEPT,Municipal Owned,MO,4,0,0,0,0,2,1,0,1,8,3
766,15700,"PLEASANT HILL GAS SYSTEM, VILLAGE OF",Municipal Owned,IL,2,0,0,0,3,5,6,2,0,0,1
767,15742,PONCA GAS DEPT,Municipal Owned,NE,2,2,0,2,1,0,0,1,4,3,2
768,15755,"PONTOTOC, CITY OF",Municipal Owned,MS,40,29,37,41,87,49,79,68,52,92,74
769,15763,PORT ALLEN MUNICIPAL SYSTEM,Municipal Owned,LA,13,5,5,5,7,7,5,3,5,2,7
770,15770,PORT BARRE MUNICIPAL SYSTEM,Municipal Owned,LA,20,19,33,16,9,7,17,12,12,11,13
771,15784,PORTLAND NATURAL GAS SYSTEM,Municipal Owned,TN,64,22,30,60,16,16,19,9,20,9,10
772,15798,POSEYVILLE MUNICIPLE GAS CO,Municipal Owned,IN,1,0,12,6,7,8,9,6,9,12,14
773,15812,"POTOSI, CITY OF",Municipal Owned,MO,0,6,1,1,1,3,1,1,2,3,0
774,15826,POWELL CLINCH UTIL DIST,Municipal Owned,TN,168,262,235,202,158,179,286,264,278,294,294
775,15828,"PRAIRIE VIEW GAS SYSTEM (AKA WALLER, CITY OF)",Municipal Owned,TX,0,0,2,2,0,1,3,1,1,1,3
776,15840,PRESCOTT MUNICIPAL GAS SYSTEM (CITY OF LENOX),Municipal Owned,IA,0,0,0,0,0,0,0,0,0,0,0
777,15845,PRESQUE ISLE ELECTRIC & GAS COOPERATIVE,Cooperative,MI,108,105,111,103,136,112,109,78,91,153,84
778,15848,PRESTON MUNICIPAL GAS UTILITIES,Municipal Owned,IA,0,0,0,0,0,0,0,0,0,1,0
779,15854,PRESTONSBURG CITY UTILITIES,Municipal Owned,KY,9,10,4,2,3,5,4,6,4,4,2
780,15861,PRINCETON MUNICIPAL NATURAL GAS SYSTEM,Municipal Owned,MO,8,2,4,2,0,2,4,3,4,6,10
781,15889,PROVENCAL NATURAL GAS SERVICE,Municipal Owned,LA,0,0,0,0,2,3,3,3,2,3,0
782,15903,"PROVIDENCE, CITY OF",Municipal Owned,KY,4,16,22,6,13,5,35,13,10,8,9
783,15910,PRYOR MUNICIPAL UTILITY BOARD,Municipal Owned,OK,8,4,3,4,4,3,4,2,4,2,3
784,15931,PUBLIC SERVICE CO OF COLORADO,Investor Owned,CO,4988,5167,4916,4858,5080,6369,5876,6202,6852,7526,8357
785,15938,PUBLIC SERVICE CO OF NORTH CAROLINA,Investor Owned,NC,3375,2789,2555,4509,3699,4616,6214,5898,4703,6574,5344
786,15952,PUBLIC SERVICE ELECTRIC & GAS CO,Investor Owned,NJ,7248,8252,7214,8569,11110,10666,10009,9167,9651,8288,7117
787,15966,PULASKI NATURAL GAS DEPT,Municipal Owned,TN,60,47,2,10,21,25,29,8,18,15,11
788,16010,"QUINCY MUNICIPAL GAS SYSTEM, CITY OF",Municipal Owned,FL,33,3,1,1,2,1,2,0,1,3,4
789,16020,"QUITMAN GAS DEPT, CITY OF",Municipal Owned,GA,7,2,5,4,0,3,0,1,1,0,2
790,16667,ENERGY NORTH NATURAL GAS INC,Investor Owned,NH,466,405,411,444,723,568,411,1,0,0,2
791,17058,STERLING NATURAL GAS INC,Investor Owned,TX,7,4,0,4,4,4,5,5,6,5,2
792,17060,RAMONA PUBLIC WORKS,Municipal Owned,OK,26,15,12,2,11,7,13,13,6,2,0
793,17070,"RANGELY, TOWN OF",Municipal Owned,CO,1,6,2,3,5,8,7,3,5,4,5
794,17080,"RANKIN MUNICIPAL SYSTEM, CITY OF",Municipal Owned,TX,0,0,0,0,1,0,0,0,0,0,0
795,17110,"READING, CITY OF",Municipal Owned,KS,0,4,4,0,0,1,2,0,0,5,1
796,17130,"RED BAY NATURAL GAS SYSTEM, TOWN OF",Municipal Owned,AL,29,44,104,65,20,21,64,15,32,15,19
797,17140,RED BIRD GAS AUTH,Municipal Owned,OK,0,0,0,4,2,2,0,0,0,0,0
798,17160,"RED BUD UTILITIES, CITY OF",Municipal Owned,IL,4,2,3,3,1,4,2,0,4,5,3
799,17180,REEDY CREEK UTILITY CO INC,Privately Owned,FL,20,5,3,10,6,2,6,13,22,15,15
800,17200,REKLAW NATURAL GAS SYSTEM,Municipal Owned,TX,14,2,3,3,17,0,10,3,6,3,0
801,17210,"REMSEN MUNICIPAL UTILITIES, TOWN OF",Municipal Owned,IA,0,0,1,0,0,0,0,1,0,0,0
802,17230,"RENSSELAER MUNICIPAL GAS SYSTEM, CITY OF",Municipal Owned,IN,56,22,0,2,0,2,0,0,2,0,2
803,17240,RESERVE GAS CO INC,Privately Owned,NY,6,10,9,3,6,3,7,4,2,4,8
804,17350,"RICHLAND GAS DEPT, CITY OF",Municipal Owned,GA,17,9,3,6,0,2,0,2,1,1,1
805,17360,"RICHMOND, CITY OF",Municipal Owned,VA,1184,979,1068,895,606,822,543,898,421,950,801
806,17390,RICHMOND NATURAL GAS & SEWAGE WKS,Municipal Owned,KY,51,36,47,28,34,20,53,35,105,33,8
807,17400,"RIDGETOP NATURAL GAS DEPT, CITY OF",Municipal Owned,TN,0,0,0,7,11,11,5,8,2,3,3
808,17405,HERMAN RIEMER GAS CO,Privately Owned,PA,21,12,12,24,13,24,25,14,4,13,13
809,17470,"RIPLEY GAS DEPT, TOWN OF",Municipal Owned,TN,23,15,20,44,19,18,38,14,7,7,8
810,17475,RIPLEY PUBLIC WORKS AUTH,Municipal Owned,OK,1,0,7,5,6,2,9,3,2,9,3
811,17480,RIPLEY GAS SYSTEM,Municipal Owned,MS,31,51,39,51,23,8,12,19,14,9,12
812,17490,RISING STAR CITY UTILITIES,Municipal Owned,TX,0,0,0,10,0,0,4,6,3,5,12
813,17510,VILLAGE OF RIVERTON,Municipal Owned,IL,1,0,2,1,0,0,4,3,8,8,5
814,17520,ROACHDALE GAS DEPARTMENT,Municipal Owned,IN,16,19,50,0,3,1,1,4,3,1,4
815,17540,ROANOKE GAS CO,Investor Owned,VA,352,418,526,492,390,398,537,422,370,455,486
816,17550,ROANOKE UTILITIES BOARD,Municipal Owned,AL,1,2,3,1,0,1,0,1,0,2,1
817,17556,"ROBERTSDALE GAS SYSTEM, CITY OF",Municipal Owned,AL,0,21,14,7,17,8,11,19,17,10,16
818,17560,"ROBSTOWN GAS SYSTEM, CITY OF",Municipal Owned,TX,48,70,80,64,31,13,27,20,31,35,23
819,17570,ROCHESTER GAS & ELECTRIC CORP,Investor Owned,NY,717,670,389,598,525,464,621,720,564,95,396
820,17583,ROCK RAPIDS MUNC UTIL,Municipal Owned,IA,0,0,2,2,2,2,3,0,0,1,0
821,17590,"ROCKFORD GAS BOARD, TOWN OF",Municipal Owned,AL,1,1,16,6,4,6,15,4,1,3,9
822,17600,ROCKWOOD NATURAL GAS SYSTEM,Municipal Owned,TN,43,51,34,86,28,19,18,15,29,15,23
823,17610,"ROCKY MOUNT MUNICIPAL SYSTEM, CITY OF",Municipal Owned,NC,103,117,80,83,104,93,70,63,125,130,88
824,17640,ROLFE MUNICIPAL GAS SYSTEM,Municipal Owned,IA,5,4,0,1,0,6,4,3,1,1,6
825,17660,"ROMA GAS DEPT, CITY OF",Municipal Owned,TX,13,6,3,5,2,4,3,3,3,0,0
826,17670,"ROODHOUSE ILLINOIS, CITY OF",Municipal Owned,IL,0,4,3,0,0,3,0,7,3,1,4
827,17690,ROSSVILLE MUNICIPAL GAS SYSTEM,Municipal Owned,IL,2,0,0,0,0,0,0,1,0,0,0
828,17720,"ROYSTON GAS DEPT, CITY OF",Municipal Owned,GA,13,20,9,7,5,9,7,0,3,3,13
829,17730,"ROZEL MUNICIPAL GAS SYSTEM, CITY OF",Municipal Owned,KS,0,0,0,1,2,1,0,0,0,0,0
830,17750,RUSSELVILLE GAS BOARD,Municipal Owned,AL,13,12,7,10,5,11,16,11,17,16,8
831,18004,"SABINAL, CITY OF",Municipal Owned,TX,56,0,0,0,0,0,0,0,1,0,0
832,18016,SABULA MUNICIPAL GAS,Municipal Owned,IA,0,0,0,0,0,0,0,0,1,0,0
833,18020,SAC CITY MUNICIPAL GAS UTIL,Municipal Owned,IA,0,0,0,0,0,0,0,0,0,0,0
834,18024,SACO MUNICIPAL GAS SERVICE,Municipal Owned,MT,2,0,2,1,4,8,1,2,0,0,0
835,18028,"SAFFORD UTILITIES DIV, CITY OF",Municipal Owned,AZ,15,11,9,12,9,8,9,14,6,24,18
836,18032,ST AMANT GAS CO INC,Privately Owned,LA,0,8,5,5,3,3,5,3,3,6,5
837,18048,ST CROIX VALLEY NATURAL GAS CO INC,Privately Owned,WI,12,22,16,15,10,28,16,24,17,13,19
838,18052,"ST FRANCISVILLE, TOWN OF",Municipal Owned,LA,1,4,7,6,12,7,6,1,7,11,5
839,18056,ST JAMES PARISH UTILITIES,Municipal Owned,LA,7,13,23,66,42,58,45,47,71,34,59
840,18068,"ST JOSEPH GAS DEPT, TOWN OF",Municipal Owned,LA,0,0,0,2,13,13,13,12,3,7,5
841,18084,ST LAWRENCE GAS CO INC,Privately Owned,NY,18,100,78,78,38,16,14,15,11,11,12
842,18088,"SALEM, CITY OF",Municipal Owned,IL,10,6,5,14,19,6,4,4,5,10,7
843,18104,CPS ENERGY,Municipal Owned,TX,2079,2222,1460,1043,1109,1151,1440,1658,1220,1370,1858
844,18108,SANBORN MUNICIPAL GAS DISTRICT,Municipal Owned,IA,0,1,0,1,0,0,0,0,0,0,0
845,18112,SAN DIEGO GAS & ELECTRIC CO,Investor Owned,CA,1076,1080,1142,980,1730,2408,2314,3105,3370,2978,3125
846,18116,SAN JUAN GAS ACQUISITION CORPORATION,Privately Owned,PR,37,32,11,21,24,25,23,1,0,0,0
847,18124,SAVANNAH PUBLIC UTILITY DEPT,Municipal Owned,TN,158,63,115,93,57,66,78,81,117,99,69
848,18132,"SAWYER GAS DEPT, CITY OF",Municipal Owned,KS,0,0,0,1,0,1,0,0,0,0,1
849,18136,"SCOTT MUNICIPAL SYSTEM, TOWN OF",Municipal Owned,LA,11,12,9,3,4,2,8,4,3,4,3
850,18140,SCOTTSBORO WATER SEWER & GAS BOARD,Municipal Owned,AL,10,12,5,9,11,12,5,19,7,8,6
851,18144,SCOTTSVILLE GAS CO,Municipal Owned,KY,3,2,10,13,1,16,11,11,5,12,22
852,18160,"SEALY GAS DEPT, CITY OF",Municipal Owned,TX,1,1,3,4,4,2,0,1,1,0,4
853,18172,SEILING PUBLIC WORKS AUTH,Municipal Owned,OK,7,10,1,0,4,2,3,0,3,0,0
854,18176,SELMER NATURAL GAS SYSTEM,Municipal Owned,TN,26,20,22,20,20,16,24,31,31,21,24
855,18178,SENATOBIA MUNICIPAL GAS SYSTEM,Municipal Owned,MS,4,2,5,8,9,6,12,8,9,12,9
856,18192,SEVIER COUNTY UTIL DIST,Municipal Owned,TN,124,125,88,84,127,113,138,127,106,89,65
857,18224,SHANNON MUNICIPLE GAS SYSTEM,Municipal Owned,MS,0,5,2,2,4,0,3,2,3,0,10
858,18228,"SHARON GAS DEPT, CITY OF",Municipal Owned,KS,0,0,0,0,0,0,0,0,0,0,0
859,18248,SHAWNEETOWN MUNICIPAL GAS SYSTEM,Municipal Owned,IL,1,2,0,4,1,0,0,1,0,0,1
860,18249,SHEEHAN GAS CO INC,Privately Owned,MN,2,9,0,0,0,1,1,0,0,1,3
861,18252,SHEFFIELD GAS DEPARTMENT,Municipal Owned,AL,4,7,10,4,6,7,6,5,5,10,5
862,18256,"SHELBINA GAS DEPT, CITY OF",Municipal Owned,MO,2,1,0,2,2,0,0,1,1,0,0
863,18260,SHELBY GAS ASSOCIATION,Cooperative,MT,22,58,30,2,2,12,6,6,14,9,4
864,18264,"SHELBY GAS DEPT, CITY OF",Municipal Owned,NC,13,35,20,15,24,20,20,22,19,24,20
865,18272,SHELDON GAS CO,Privately Owned,OH,9,0,14,12,12,8,17,13,6,9,9
866,18288,"SHELLMAN GAS DEPT, TOWN OF",Municipal Owned,GA,5,15,3,7,0,26,0,0,0,0,0
867,18304,SICILY ISLAND GAS CO,Municipal Owned,LA,0,0,0,0,0,1,0,0,0,0,6
868,18308,NV Energy,Investor Owned,NV,53,95,106,176,83,1,0,0,1,0,1
869,18328,"SIMMESPORT NATURAL GAS SYSTEM, TOWN OF",Municipal Owned,LA,25,26,24,19,9,19,14,8,0,0,8
870,18332,"SIMS MUNICIPAL GAS SYSTEM, VILLAGE OF",Municipal Owned,IL,1,1,1,4,2,0,0,1,8,2,6
871,18336,SIOUX CENTER MUNICIPAL GAS UTILITY,Municipal Owned,IA,3,2,4,0,4,2,2,3,2,3,2
872,18352,"SLAUGHTER MUNICIPAL GAS SYSTEM, TOWN OF",Municipal Owned,LA,4,2,6,5,3,2,5,4,6,6,4
873,18360,SLICK PUBLIC WORKS AUTH,Municipal Owned,OK,3,2,20,0,0,6,2,1,2,0,0
874,18368,"SMYRNA NATURAL GAS SYSTEM, TOWN OF",Municipal Owned,TN,111,117,101,50,30,39,55,53,39,47,59
875,18369,SWICKARD GAS CO,Privately Owned,OH,6,3,10,3,8,8,6,6,4,4,5
876,18376,"SOCIAL CIRCLE GAS DEPT, CITY OF",Municipal Owned,GA,4,2,2,0,0,1,7,2,6,8,3
877,18380,SOCORRO NATURAL GAS CO,Municipal Owned,NM,4,2,5,16,6,3,4,7,6,4,3
878,18388,SOMERSET GAS SERVICE,Municipal Owned,KY,78,48,58,67,76,60,56,32,36,10,21
879,18392,SOMERVILLE LIGHT GAS & WATER,Municipal Owned,TN,73,19,29,32,26,26,36,62,30,30,16
880,18400,Rock Energy Cooperative,Cooperative,IL,92,60,51,65,70,58,41,37,37,25,21
881,18408,"DOMINION ENERGY SOUTH CAROLINA, INC.",Investor Owned,SC,5121,3768,6417,6564,5588,4899,5511,5266,5290,5999,5719
882,18416,SOUTH COAST GAS CO INC,Investor Owned,LA,487,320,508,463,390,842,728,559,165,552,554
883,18432,"SOUTH FULTON GAS DEPT, CITY OF",Municipal Owned,TN,8,2,8,3,1,1,0,9,66,13,0
884,18440,SOUTH JERSEY GAS CO,Investor Owned,NJ,4667,4584,4023,3833,4265,3159,3746,2745,2315,1677,1273
885,18456,SOUTHEAST GAS,Municipal Owned,AL,260,549,779,572,0,509,630,423,633,711,702
886,18464,SOUTHEAST INDIANA NATURAL GAS CO,Privately Owned,IN,17,21,11,6,13,16,23,12,18,29,26
887,18472,SEMCO ENERGY GAS COMPANY,Investor Owned,MI,1328,1415,1185,1026,1150,1146,1040,1115,1000,920,1066
888,18480,SOUTHERN CALIFORNIA EDISON CO,Investor Owned,CA,5,11,5,5,1,10,4,3,4,13,2
889,18484,SOUTHERN CALIFORNIA GAS CO,Investor Owned,CA,10359,10224,11028,17863,34350,41625,41316,42119,43419,46076,45929
890,18496,SOUTHERN CONNECTICUT GAS CO,Investor Owned,CT,1237,1353,1319,1266,1047,1067,745,966,931,807,727
891,18508,SOUTHERN INDIANA GAS & ELECTRIC CO,Investor Owned,IN,1239,1404,1519,1983,1136,1181,849,919,1281,1092,1060
892,18532,"TEXAS GAS SERVICE COMPANY, A DIVISION OF ONE GAS, INC.",Investor Owned,TX,5000,5080,7218,6656,5789,5573,5128,4621,5207,5184,5112
893,18536,SOUTHWEST GAS CORP,Investor Owned,NV,600,610,680,823,684,2391,3726,3294,2222,1683,1711
894,18544,CITY OF ALPINE GAS DEPT,Municipal Owned,TX,117,0,49,22,46,28,23,26,35,59,66
895,18560,SOUTHWESTERN VIRGINIA GAS CO,Privately Owned,VA,100,118,123,168,63,59,55,81,93,42,69
896,18564,"SPARTA NATURAL GAS SYSTEM, CITY OF",Municipal Owned,GA,32,15,1,0,0,0,0,0,0,0,0
897,18572,"SPEARVILLE GAS SYSTEM, CITY OF",Municipal Owned,KS,0,2,0,2,1,1,0,0,0,0,0
898,18578,SPERRY UTILITY SERVICES AUTH,Municipal Owned,OK,10,23,13,8,0,3,2,2,6,0,8
899,18584,"SPRINGFIELD, CITY UTILITIES OF",Municipal Owned,MO,854,901,896,853,1198,1505,785,877,978,838,956
900,18591,SPRINGFIELD GAS SYSTEM,Municipal Owned,TN,88,46,47,36,12,25,16,33,25,43,44
901,18594,"SPUR, CITY OF",Municipal Owned,TX,3,6,0,0,4,2,3,2,2,4,1
902,18596,"STANBERRY GAS DEPT, CITY OF",Municipal Owned,MO,1,0,0,0,0,24,0,0,0,0,0
903,18600,STANDARD GAS CO,Privately Owned,WV,7,6,2,10,10,7,5,8,10,18,18
904,18620,"STARKE NATURAL GAS DEPT, CITY OF",Municipal Owned,FL,4,2,0,0,2,0,5,2,13,4,2
905,18626,STARR COUNTY GAS SYSTEM,Municipal Owned,TX,28,17,11,10,15,11,9,10,10,10,2
906,18628,"STATESBORO GAS DEPT, CITY OF",Municipal Owned,GA,5,5,5,4,0,9,3,7,1,1,2
907,18636,"STEPHEN, CITY OF",Municipal Owned,MN,0,4,0,0,1,0,0,1,0,1,1
908,18644,STEVENSON UTILITIES BOARD,Municipal Owned,AL,3,4,6,4,5,11,1,1,3,0,0
909,18648,"STINNETT GAS DEPT, CITY OF",Municipal Owned,TX,13,11,3,19,6,6,12,17,23,14,7
910,18649,PURE UTILITIES LC,Privately Owned,TX,4,4,4,3,4,1,3,2,3,3,2
911,18652,STOCKDALE NATURAL GAS SYSTEM,Municipal Owned,TX,10,1,5,2,0,0,5,2,3,4,3
912,18656,"STONINGTON, VILLAGE OF",Municipal Owned,IL,4,0,0,0,3,2,0,0,0,1,0
913,18664,STROMSBURG GAS DEPARTMENT,Municipal Owned,NE,1,1,0,1,0,0,0,2,3,0,1
914,18676,STURGIS NATURAL GAS SYSTEM,Municipal Owned,KY,5,15,12,0,0,1,4,1,3,7,0
915,18680,SUBURBAN NATURAL GAS COMPANY,Privately Owned,OH,63,61,84,100,104,97,53,71,106,92,41
916,18684,SUBURBAN PROPANE,Privately Owned,TX,22,0,5,0,25,13,3,3,1,0,0
917,18696,"SUGAR HILL NATURAL GAS SYSTEM, CITY OF",Municipal Owned,GA,84,72,89,46,29,33,45,32,17,26,22
918,18704,"SULLIVAN GAS DEPT, CITY OF",Municipal Owned,IL,11,11,13,22,2,0,6,0,0,0,4
919,18708,SUMITON GAS BOARD,Municipal Owned,AL,20,64,25,6,9,20,19,10,17,15,11
920,18712,"SUMMERVILLE GAS SYSTEM, CITY OF",Municipal Owned,GA,11,45,43,16,9,8,9,6,6,1,5
921,18728,"SUNDOWN GAS SYSTEMS, CITY OF",Municipal Owned,TX,4,5,3,10,3,21,4,5,4,4,7
922,18736,SUNRAY UTILITIES SYSTEM,Municipal Owned,TX,4,12,3,6,5,2,6,0,5,3,0
923,18738,"SUNRISE, CITY OF",Municipal Owned,FL,429,105,133,351,190,354,424,222,249,213,112
924,18740,"SUNSET GAS CO, TOWN OF",Municipal Owned,LA,11,3,0,11,6,1,11,0,3,12,6
925,18752,SUPERIOR WATER LIGHT & POWER CO,Investor Owned,WI,62,71,55,30,31,31,43,37,50,32,37
926,18764,"SWEENY GAS SYSTEM, CITY OF",Municipal Owned,TX,12,0,28,12,0,0,0,0,0,0,1
927,18768,SWEETWATER BOARD OF PUBLIC UTILITES,Municipal Owned,TN,36,33,39,34,10,7,20,26,11,10,18
928,18780,SWITZERLAND COUNTY NATURAL GAS CO,Investor Owned,IN,5,7,0,0,0,0,0,0,0,0,0
929,18784,SYLACAUGA GAS SYSTEM,Municipal Owned,AL,198,167,175,160,133,99,94,118,99,119,89
930,18792,"SYLVANIA GAS SYSTEMS, CITY OF",Municipal Owned,GA,0,0,3,0,0,0,1,0,1,0,5
931,18796,CITY OF SYLVESTER,Municipal Owned,GA,3,9,3,3,0,4,0,2,0,1,0
932,18799,"SUPERIOR UTILITIES, CITY OF",Municipal Owned,NE,11,11,16,5,7,14,5,7,9,15,5
933,18800,"SYLVIA MUNICIPAL GAS DEPT, CITY OF",Municipal Owned,KS,0,0,4,0,0,4,2,2,0,0,1
934,19030,"TALLAHASSEE, CITY OF",Municipal Owned,FL,614,350,316,216,243,277,253,181,174,171,175
935,19040,"TALLAPOOSA GAS DEPT, CITY OF",Municipal Owned,GA,4,4,8,3,0,0,95,30,93,0,0
936,19050,"TALLASSEE, CITY OF",Municipal Owned,AL,8,6,7,8,12,16,15,14,9,48,19
